------------------------------------------------------------------------------------------------------------------------
Best parameters found:
 {'activation': 'tanh', 'hidden_layer_sizes': 9, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.851 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (9, 9), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.847 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (9, 9), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.851 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (9, 9), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.847 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (9, 9), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.764 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.765 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.849 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.848 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.846 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.852 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.849 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.852 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.843 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.758 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.780 (+/-0.015) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.848 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.851 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.851 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.849 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.853 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.845 (+/-0.011) for {'activation': 'tanh', 'hidden_layer_sizes': (10, 10), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.762 (+/-0.001) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.781 (+/-0.016) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.848 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.847 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.848 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.845 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.852 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.841 (+/-0.009) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.762 (+/-0.001) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.782 (+/-0.025) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.851 (+/-0.007) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.849 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.848 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (11, 11), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.756 (+/-0.010) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.780 (+/-0.017) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.848 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.847 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.849 (+/-0.001) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.844 (+/-0.008) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.763 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.777 (+/-0.018) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.848 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.851 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.846 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.852 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.847 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.852 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.840 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (12, 12), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.763 (+/-0.001) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.774 (+/-0.022) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.852 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.844 (+/-0.007) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.837 (+/-0.010) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.763 (+/-0.000) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.786 (+/-0.019) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.848 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.852 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.849 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.851 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.845 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.849 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.845 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (13, 13), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.759 (+/-0.009) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.799 (+/-0.019) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.848 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.848 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.848 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.848 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.847 (+/-0.008) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.843 (+/-0.007) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.763 (+/-0.000) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.772 (+/-0.007) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.850 (+/-0.002) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.852 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.851 (+/-0.004) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.851 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.847 (+/-0.005) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.850 (+/-0.003) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.845 (+/-0.006) for {'activation': 'tanh', 'hidden_layer_sizes': (14, 14), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.656 (+/-0.113) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.662 (+/-0.201) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.844 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.849 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.849 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.847 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.847 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.846 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.006) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.847 (+/-0.002) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.706 (+/-0.079) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.649 (+/-0.137) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.847 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.831 (+/-0.034) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.848 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.849 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.844 (+/-0.007) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.845 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 5, 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.749 (+/-0.026) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.762 (+/-0.007) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.846 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.845 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.847 (+/-0.007) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.848 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.006) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.847 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.748 (+/-0.030) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.714 (+/-0.074) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.846 (+/-0.002) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.850 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.848 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.849 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.848 (+/-0.007) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.847 (+/-0.002) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.845 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 6, 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.746 (+/-0.034) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.656 (+/-0.120) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.844 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.846 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.847 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.847 (+/-0.002) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.845 (+/-0.006) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
0.848 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}
0.847 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}
0.654 (+/-0.198) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'sgd'}
0.592 (+/-0.219) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 1e-05, 'solver': 'adam'}
0.847 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'sgd'}
0.850 (+/-0.004) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.025007500000000002, 'solver': 'adam'}
0.849 (+/-0.005) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'sgd'}
0.847 (+/-0.003) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.05000500000000001, 'solver': 'adam'}
0.848 (+/-0.006) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'sgd'}
0.849 (+/-0.002) for {'activation': 'relu', 'hidden_layer_sizes': 7, 'learning_rate': 'adaptive', 'learning_rate_init': 0.0750025, 'solver': 'adam'}
